accessed_at,allergens,article_url,barcode,bpom_application_id,bpom_number,bpom_product_date,bpom_product_id,brand,carbohydrates_100g,categories,confidence_level,dataset,energy_kcal_100g,fat_100g,food_name,ingredients_as_label,labels,manufacturer,packaging,proteins_100g,province,record_id,salt_100g,source_api_url,source_url,sugars_100g,verification_status
2026-09-15T08:10:55.168484+00:00,,,,02,ML 040958002301010,2026-08-31,ERBA347248202600038,633,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Keripik Kulit Ikan Rasa Original (Crispy Fish Skin Original),,,KONGKIE MALINDO JAYA,Plastik Metalized (600 g),,DKI Jakarta,bpom-1b2d313624981e21fe25,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168505+00:00,,,,02,MD 270971005000386,2026-08-31,ERBA348204202600019,MUNIK,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bumbu Semur,,,SARIMUNIK MANDIRI,"Plastik LLDPE dan Karton (80 g, 1 Kg)
",,DKI Jakarta,bpom-03878a41351ef1b416ee,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168526+00:00,,,,02,MD 220982000200598,2026-08-31,ERBA3114139202600005,REDA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Botanikal (Liang Teh),,,BENEDICTUS MARCEL MAGETANAPUANG,Botol Plastik PET (500 ml &amp; 250 ml),,DKI Jakarta,bpom-3821d6594e26024a44c6,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168547+00:00,,,,02,MD 222822005000299,2026-08-31,ERBA300228202600034,Waku Waku,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Es Stik Rasa Jeruk Nipis dan Madu,,,GLICO-WINGS,Plastik PP (55 ml),,DKI Jakarta,bpom-b1256ee8b16f0799f754,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168567+00:00,,,,02,MD 243733004800824,2026-08-31,ERBA347478202600017,vidoran,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Kembang Gula Lunak Jeli Aneka Rasa (Peach, Apel, Melon, Stroberi, Anggur, Jeruk)",,,KIAN MULIA MANUNGGAL,Pillow Pack Plastik Laminat (18 g); Pillow Pack Plastik Laminat dan Karton (180 g / 10 sachet @18g; 54 g / 3 sachet @18 g),,DKI Jakarta,bpom-d6085e87f4dee5fadfce,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168588+00:00,,,,02,MD 270958000700118,2026-08-31,ERBA301683202600001,N/A,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bakso Ikan,,,RAJA PANGAN MAKMUR,Plastik PET dalam Plastik PET (5000 g / 5 bungkus @1000 g),,DKI Jakarta,bpom-666a86925b6574240c2c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168609+00:00,,,,02,MD 073788000500478,2026-08-31,ERBA312173202600011,MESICO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Keripik Jagung,,,SINAR KENCANA AGUNG,Plastik HDPE dalam Kaleng (3 kg) ,,Jawa Timur,bpom-1c80ddcc4c47794b8fd2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168630+00:00,,,,02,MD 242888006401535,2026-08-31,ERBA3125693202600116,Copico Dalezz,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Makanan Ringan Kentang Rasa Keju (Potato Crisps Cheese Flavor),,,DALI FOODS INDONESIA,"Plastik Metalized (14g, 15g, 16g, 18g, 32g, 38g, 62g, 68g)",,Jawa Barat,bpom-5d3ed892be58eb98a21f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168651+00:00,,,,02,MD 241158000500637,2026-08-31,ERBA361148202600001,Bilqis,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bakso Ikan Goreng (Basreng),,,BILQIS DUA PUTRA,"Plastik Multilayer (200 g, 250 g, 400 g, 500 g, 1000 g )",,Jawa Tengah,bpom-0c17f184716f8fb9de2a,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168671+00:00,,,,02,MD 243182001500249,2026-08-31,ERBA300468202600017,TORABIKA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk Kopi Cappuccino,,,TORABIKA EKA SEMESTA,"Plastik Metalized (23,5 g)",,DKI Jakarta,bpom-e1e20d26d6e55122fc30,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168692+00:00,,,,02,ML 220982019900314,2026-08-31,ERBA300317202600043,HAIDICUN,,Produk BPOM Terdaftar,high,bpom_registered_food,,,MINUMAN SEDUHAN BARLEY PANGGANG (ROASTED BARLEY),,,DUNIA HIJAU,Plastik LDPE (1 kg),,DKI Jakarta,bpom-0e5633af94de9b455281,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168715+00:00,,,,02,MD 242839004501535,2026-08-31,ERBA3125693202600107,Dalezz K11,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Bolu Spons Dengan Susu (Milk Sponge Cake),,,DALI FOODS INDONESIA,"Plastik laminat (45g, 50g, 55g, 58g) ",,Jawa Barat,bpom-ac9b3a373d85e032b57c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168738+00:00,,,,02,MD 242882023000023,2026-08-31,ERBA300344202600070,L-Men,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Serbuk rasa Belimbing (Stargazing),,,NUTRIFOOD INDONESIA,"Plastik/Aluminium foil (6.2 g), Plastik/aluminium foil dalam dus (186 g/30 sachet @6.2 g)",,Jawa Barat,bpom-3a20477dcb7bfabbd168,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168761+00:00,,,,02,MD 236213197425,2026-08-31,EREG303459202600006,Biskitop,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kukis Rasa Kelapa,,,PT. GLORIA BISCO,Plastik 20g 25g 30g 35g 40g 42g,,Jawa Timur,bpom-0cabeeaa6f14b08c2b01,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168782+00:00,,,,02,ML 270933009400109,2026-08-31,ERBA300315202600176,LIANGGUI,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Kembang Gula Keras Lollipop Aneka Rasa (Jeruk, Mangga, Apel, Stroberi, Anggur) (Sweet Lollipop)",,,STAR NIAGA SUKSES,"Plastik PP dalam Toples Plastik PET (210 g/30 pcs @7 g, 300 g/30 pcs @10 g, 360 g/30 pcs @12 g, 390 g/30 pcs @13 g,  480 g/30 pcs @16 g, 510 g/30 pcs @17 g)",,DKI Jakarta,bpom-cf35e92b2aa0973f6b55,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168803+00:00,,,,02,MD 222839002201454,2026-08-31,ERBA3114060202600046,BELLAROSA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Wafer Krim Rasa Cokelat Raspberry Yoghurt,,,BELLAROSA ENAK LEZAT,"Pail Plastik PP (125g, 150g, 165g, 185g, 200g, 225g, 250g, 265g, 285g, 300g)",,Jawa Timur,bpom-214b92e76ecdd481c8b5,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168824+00:00,,,,02,MD 243733005000320,2026-08-31,ERBA300158202600156,FRUZZ ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kembang Gula Lunak Jeli Rasa Anggur,,,ULTRA PRIMA ABADI,Plastik Laminat  (4 g),,DKI Jakarta,bpom-eb75be54bf217c08c48e,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:55.168845+00:00,,,,02,MD 232811005400003,2026-08-31,ERBA300151202600053,Joyday,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Es Susu Rasa Stroberi dan Vanila (Double Scoop Strawberry &amp; Vanilla),,,YILI INDONESIA DAIRY,Cup Kertas (100 ml),,Jawa Barat,bpom-8f3604ca37694f129e92,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107119+00:00,,,,02,MD 243133005600687,2026-08-31,ERBA3115346202600050,NARAYA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Permen Rasa Mint dan Stroberi,,,HOKANG SUKSES SEJAHTERA,"Kotak Plastik Laminat (16 g, 18 g, 19 g, 20 g, 21 g)",,Banten,bpom-c05b83adc434ccffc4fa,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107165+00:00,,,,02,MD 223771004401482,2026-08-31,ERBA323812202600030,Ratu Idola,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Saus Rasa Lombok dan Bawang,,,RATU ANUGERAH RASA,Plastik Nylon (450 gram),,Jawa Timur,bpom-b88ad7aedd7aa7015369,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107194+00:00,,,,02,MD 121182000400962,2026-08-31,ERBA360889202600007,UFIA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Air Minum Dalam Kemasan ( Air Mineral ),,,SALAVI DWY SEJAHTERA,Gallon Plastik PC 19 liter,,Jawa Tengah,bpom-616dc3ae8b6c350ef0d0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107222+00:00,,,,02,ML 210982075400239,2026-08-31,ERBA301736202600159,Agneau Bordeaux ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Anggur Putih - Blanc (Mengandung Alkohol ±12.5% v/v) ,,,PELITA MAKMUR PERKASA,Botol Kaca (750 ml),,DKI Jakarta,bpom-586e6fd9d9d569283988,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107251+00:00,,,,02,ML 240911022300482,2026-08-31,ERBA313317202600067,Lactima,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Keju Olahan (Slice on Slice Burger),,,CITRA GOURMAND PRIMA,"Plastik Laminat (350g, 1050g)",,DKI Jakarta,bpom-3d56884d6749c60f51f5,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107278+00:00,,,,02,ML 243127024500028,2026-08-31,ERBA300117202500239,CAPTAIN DOLPHIN,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Jeli Agar Rasa Leci (Boba Kristal Rasa Leci/Crystal Bubble Lychee Flavour),,,MALINDO SUKSES,Plastik Laminat (600 g),,Banten,bpom-f5889d4e423f33ac3010,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107305+00:00,,,,02,MD 110282015900033,2026-08-31,ERBA313411202600026,INDOCAFE (Khusus Ekspor),,Produk BPOM Terdaftar,high,bpom_registered_food,,,Signature Instant Freeze Dried Coffee,,,SARI INCOFOOD CORPORATION,Botol Kaca (50g dan 125g),,Sumatera Utara,bpom-2f3b7109d3ac0085a9c0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107331+00:00,,,,02,MD 243771000200151,2026-08-31,ERBA300396202600098,MAYUMI,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Saus Salad Buah,,,AJINOMOTO INDONESIA,Plastik Metalized (70 g),,DKI Jakarta,bpom-ce3ad49d52168c993d21,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107357+00:00,,,,02,ML 210982083100046,2026-08-31,ERBA300628202600108,PENFOLDS BIN 407,,Produk BPOM Terdaftar,high,bpom_registered_food,,,"Anggur Merah - Cabernet Sauvignon (Mengandung Alkohol +- 14,5% v/v)",,,MANDIRI GRAHA PERSADA,Botol Kaca ( 750 ml ),,DKI Jakarta,bpom-effb27e2d844a9776f08,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107384+00:00,,,,02,ML 240919003900947,2026-08-31,ERBA347587202600047,President,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Mentega Asin (Butter Minitub Salted),,,DINAMIKA SUMBER MAKMUR,Plastik Multilayer (8g) ; Plastik Multilayer dalam karton (800g/100pcs @8g),,DKI Jakarta,bpom-e8e927fbff91e373fb5d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107412+00:00,,,,02,ML 270933018901506,2026-08-31,ERBA3113976202600083,LÄDERACH,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Cokelat Praline Aneka Rasa (Pralines Christmas Tree Assorted 26 pcs),,,PUTRA VALINDO,Kertas Laminat dalam Box (300 g),,DKI Jakarta,bpom-d40b6651eca127a7f468,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107440+00:00,,,,02,MD 020871000200328,2026-08-31,ERBA3147915202600003, OYEE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Sambal goreng ikan (layang suwir),,,SITI KHOLIFAH,"Plastik  PET (150 gram, 200 gram)",,Lampung,bpom-1803758f9dd80480e413,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107470+00:00,,,,02,ML 169409652843,2026-08-31,EREG302309202500022,Bacio Della Luna ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Anggur Sparkling Prosecco Rose Mengandung Alkohol 11 vv,,,PT. PANTJA ARTHA NIAGA,Botol Kaca 187ml 200ml dan 750 ml,,DKI Jakarta,bpom-bc2c6f3de2757177861f,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107499+00:00,,,,02,ML 210982086500356,2026-08-31,ERBA301575202600149,LOUIS JADOT,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Anggur Merah - Marsannay (Mengandung Alkohol +/- 13.5% v/v),,,BOGACITRA NUSAPRATAMA,"Botol Kaca (375 ml, 750 ml, 1.5L, 3L, 6L)",,DKI Jakarta,bpom-199be34734bddc871995,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107529+00:00,,,,02,MD 241139027300055,2026-08-31,ERBA300150202600131,DIASWEET,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Wafer Rasa Cokelat,,,KONIMEX,Plastik/ Aluminium Foil ( 19 g ) ,,Jawa Tengah,bpom-db60574d610b4dfe3d79,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107557+00:00,,,,02,MD 223182001400259,2026-08-31,ERBA312200202600003,Benin,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Sirup Encer Rasa Butterscotch,,,BAGUSFOOD INDONESIA HEBAT,Botol Plastik PET (720 ml),,Banten,bpom-f7b71e4455c9fc0d442d,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107586+00:00,,,,02,MD 240935007900027,2026-08-31,ERBA300280202600280,SAKURA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Mi Instan Rasa Soto Ayam,,,INDOFOOD CBP SUKSES MAKMUR,Plastik Laminat (60 g),,DKI Jakarta,bpom-c399f4715ae81331e8a0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107616+00:00,,,,02,ML 270958252300001,2026-08-31,ERBA300482202600222,RICHMAMA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Tahu Ikan Bentuk Hati,,,INTERFOOD SUKSES JASINDO,Tray Plastik PP dan Plastik Laminat (200 g),,DKI Jakarta,bpom-e14b81791cc66d202932,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107645+00:00,,,,02,MD 242888009200601,2026-08-31,ERBA300221202600033,Nissin - Golden,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Krekers Rasa Keju Panggang,,,MONDE MAHKOTA BISKUIT,"Plastik Metalized (8g, 9g, 16g, 17g, 18g, 27g)",,DKI Jakarta,bpom-fb4f6dfaec729a76c7a7,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107675+00:00,,,,02,MD 243133001800332,2026-08-31,ERBA325037202600003,Yosan,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Permen Karet Rasa Melon,,,MUSTIKA MANIS UTAMA,"Kertas Laminat (2g, 2.5 g, 3 g)",,Banten,bpom-07444d46e56a4b15d3a2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107704+00:00,,,,02,ML 218013161047,2026-08-31,EREG300443202600032,RAVIFRUIT,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Puree Buah Markisa Passion Puree,,,PT. PANGAN LESTARI,Pail Plastik 1kg,,Jawa Timur,bpom-5e68c5bc6a077ffbb3e0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107734+00:00,,,,02,MD 022082000600147,2026-08-31,ERBA360302202600013,PERKASA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kopi Bubuk Robusta,,,MEGAHPUTRA SEJAHTERA,"Plastik OPP (7 g, 80 g, 200 g, 450 g, 1 kg)",,Sulawesi Selatan,bpom-5ad4a9615401908a155c,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107763+00:00,,,,02,MD 223782001600052,2026-08-31,ERBA300742202600111,Kopi Kenangan,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Kopi Rasa Keju,,,HON CHUAN INDONESIA,"Botol Plastik PET ( 200 mL, 210 mL, 220 mL )",,Jawa Barat,bpom-dcfe453e04c9c82aa7b5,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107793+00:00,,,,02,ML 043782000501930,2026-08-31,ERBA3147645202600009,ALKHAIR INSTANT COFFEE,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Kopi Instan,,,JEDDAH NIAGA INDONESIA,Aluminium Foil (2gr),,Jawa Timur,bpom-bcdb4cd68f6928b66daa,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107823+00:00,,,,02,MD 242835000801009,2026-08-31,ERBA323975202600007,FANNI,,Produk BPOM Terdaftar,high,bpom_registered_food,,,KERUPUK KENTANG MENTAH ANEKA WARNA,,,LYUS JAYA SENTOSA,"Plastik Laminat ( 250 g, 500 g, 1 kg, 2 kg, 2.5 kg, 3 kg, 3.5 kg, 4 kg, 4.5 kg, 5 kg )",,DKI Jakarta,bpom-fc1b038fc0369c585c8b,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107853+00:00,,,,02,MD 242882009500298,2026-08-31,ERBA300156202500244,BUAVITA,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Sari Buah Apel (APEL),,,UNILEVER INDONESIA,Karton laminat (1000 mL),,Banten,bpom-6842a7c6fc041d4427f2,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107894+00:00,,,,02,MD 210982000700633,2026-08-31,ERBA3125798202600004,Scobyotic,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Teh Fermentasi Kombucha Rasa Teh Melati,,,INDRIA DORIA,Botol Kaca (250ml; 500ml; 1000ml),,DKI Jakarta,bpom-ba9629e2b14f19bf6ccc,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107933+00:00,,,,02,MD 243146055100120,2026-08-31,ERBA301494202600395,AMOGI,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Naget Ayam Kombinasi (Chicken Nugget),,,CHAROEN POKPHAND INDONESIA,"Plastik Laminat (100 g, 120 g, 150 g, 180 g, 200 g, 225 g, 250 g, 300 g, 350 g, 400 g, 450 g, 500 g, 900 g, 1000 g)",,DKI Jakarta,bpom-d119302fc723430d8dcf,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.107970+00:00,,,,02,MD 222882004601335,2026-08-31,ERBA301034202600129,SOSRO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Teh Rasa Lime Pomelo Lemon,,,SINAR SOSRO GUNUNG SLAMAT,"Botol Plastik PET (350 ml, 450 ml, 500 ml)",,Jawa Tengah,bpom-d32bb2a0b46734e12ec3,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.108000+00:00,,,,02,MD 020946000100749,2026-08-31,ERBA3148288202600001,Bebek Dm,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Pangan Olahan Daging Unggas Berbumbu Beku,,,AHYANI,Plastik PE (650 Gram),,DKI Jakarta,bpom-9a523826bddae4c77efd,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.108029+00:00,,,,02,MD 271111001200695,2026-08-31,ERBA382259202600012,INABIO,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minuman Mengandung Susu Kambing Etawa Bubuk Rasa Original,,,NASHIR BERKAH ALAM,"Plastik/Aluninium Foil dalam Karton (200g / 8pcs @ 25 g, 100g, 200 g,  250g, 450 g, 900g, 1500g)",,Jawa Tengah,bpom-c4e645fb8cc6e7dcf24e,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.108057+00:00,,,,02,MD 122082000300310,2026-08-31,ERBA3147489202600003,O2W ,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Air Minum Dalam Kemasan (Air Mineral),,,O2 INDONESIA,Galon Plastik PC ( 19 L ),,Sulawesi Selatan,bpom-dc90ba1afed1b7c2cb74,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.108085+00:00,,,,02,MD 123782001900453,2026-08-31,ERBA324788202600006,AirAlam,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Air Minum Dalam Kemasan (Air Mineral),,,BROMO TIRTA LESTARI,"Galon PC (5L, 10L, 11L, 15L &amp; 19L)",,Jawa Timur,bpom-b3a05964ab2eaca04438,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
2026-09-15T08:10:59.108113+00:00,,,,02,MD 140919001800178,2026-08-31,ERBA300709202600022,INDOMARET,,Produk BPOM Terdaftar,high,bpom_registered_food,,,Minyak Goreng Sawit,,,SALIM IVOMAS PRATAMA,Plastik Laminat (2L),,DKI Jakarta,bpom-068ebf773aeb7598e0e0,,https://cekbpom.pom.go.id/produk-dt/13,https://cekbpom.pom.go.id/produk-pangan-olahan,,official BPOM listing-recorded; detail fields only when returned by listing
